ID	人物名称	人物品质	角色阵营	人物说明	默认技能	初始血量	初始攻击力	初始防御力	初始内力	初始经验值	人物机缘1	人物机缘2	人物机缘3	人物机缘4	人物机缘5	人物机缘6	是否显示	Icom图片路径	TitleIcon图片路径	海报图片路径	名字图片路径	背景图片路径	战斗图片	音效	orderId
26054	海贼杂兵	2	1	0	70	8	6	3	5	0	0	0	0	0	0	0	0	members/head_char_yuzushou.png	topmembers/tophead_char_yuzushou.png	person/poster_char_yuzushou.png	none	none	battleperson/poster_battle_yuzushou.png	fightNormalAttack.mp3	0
26055	海贼杂兵	2	1	0	70	8	6	3	5	0	0	0	0	0	0	0	0	members/head_char_yuzushou.png	topmembers/tophead_char_yuzushou.png	person/poster_char_yuzushou.png	none	none	battleperson/poster_battle_yuzushou.png	fightNormalAttack.mp3	0
26056	海贼杂兵	2	1	0	70	8	6	3	5	0	0	0	0	0	0	0	0	members/head_char_yuzushou.png	topmembers/tophead_char_yuzushou.png	person/poster_char_yuzushou.png	none	none	battleperson/poster_battle_yuzushou.png	fightNormalAttack.mp3	0
26057	海贼杂兵	2	1	0	70	8	6	3	5	0	0	0	0	0	0	0	0	members/head_char_yuzushou.png	topmembers/tophead_char_yuzushou.png	person/poster_char_yuzushou.png	none	none	battleperson/poster_battle_yuzushou.png	fightNormalAttack.mp3	0
26058	海贼杂兵	2	1	0	70	8	6	3	5	0	0	0	0	0	0	0	0	members/head_char_yuzushou.png	topmembers/tophead_char_yuzushou.png	person/poster_char_yuzushou.png	none	none	battleperson/poster_battle_yuzushou.png	fightNormalAttack.mp3	0
26061	海贼精英	1	1	0	70	8	6	3	5	0	0	0	0	0	0	0	0	members/head_char_haidao4.png	topmembers/tophead_char_haidao4.png	person/poster_char_haidao4.png	none	none	battleperson/poster_battle_haidao4.png	fightNormalAttack.mp3	0
26062	海贼精英	1	1	0	70	8	6	3	5	0	0	0	0	0	0	0	0	members/head_char_haidao4.png	topmembers/tophead_char_haidao4.png	person/poster_char_haidao4.png	none	none	battleperson/poster_battle_haidao4.png	fightNormalAttack.mp3	0
26063	海贼精英	2	1	0	70	8	6	3	5	0	0	0	0	0	0	0	0	members/head_char_haidao4.png	topmembers/tophead_char_haidao4.png	person/poster_char_haidao4.png	none	none	battleperson/poster_battle_haidao4.png	fightNormalAttack.mp3	0
26064	海贼精英	2	1	0	70	8	6	3	5	0	0	0	0	0	0	0	0	members/head_char_haidao4.png	topmembers/tophead_char_haidao4.png	person/poster_char_haidao4.png	none	none	battleperson/poster_battle_haidao4.png	fightNormalAttack.mp3	0
26065	海贼精英	2	1	0	70	8	6	3	5	0	0	0	0	0	0	0	0	members/head_char_haidao4.png	topmembers/tophead_char_haidao4.png	person/poster_char_haidao4.png	none	none	battleperson/poster_battle_haidao4.png	fightNormalAttack.mp3	0
26066	海贼精英	2	1	0	70	8	6	3	5	0	0	0	0	0	0	0	0	members/head_char_haidao4.png	topmembers/tophead_char_haidao4.png	person/poster_char_haidao4.png	none	none	battleperson/poster_battle_haidao4.png	fightNormalAttack.mp3	0
26067	海贼精英	2	1	0	70	8	6	3	5	0	0	0	0	0	0	0	0	members/head_char_haidao4.png	topmembers/tophead_char_haidao4.png	person/poster_char_haidao4.png	none	none	battleperson/poster_battle_haidao4.png	fightNormalAttack.mp3	0
26068	海贼精英	2	1	0	70	8	6	3	5	0	0	0	0	0	0	0	0	members/head_char_haidao4.png	topmembers/tophead_char_haidao4.png	person/poster_char_haidao4.png	none	none	battleperson/poster_battle_haidao4.png	fightNormalAttack.mp3	0
26071	N维尔戈	1	1	0	77	8	6	3	5	0	0	0	0	0	0	0	0	members/head_char_weierge.png	topmembers/tophead_char_weierge.png	person/poster_char_weierge.png	none	none	battleperson/poster_battle_weierge.png	sound/man05.mp3	0
26072	海军	2	1	0	77	8	6	3	5	0	0	0	0	0	0	0	0	members/head_char_haijun2.png	topmembers/tophead_char_haijun2.png	person/poster_char_haijun2.png	none	none	battleperson/poster_battle_haijun2.png	fightNormalAttack.mp3	0
26073	海军	2	1	0	77	8	6	3	5	0	0	0	0	0	0	0	0	members/head_char_haijun2.png	topmembers/tophead_char_haijun2.png	person/poster_char_haijun2.png	none	none	battleperson/poster_battle_haijun2.png	fightNormalAttack.mp3	0
26074	海军	2	1	0	77	8	6	3	5	0	0	0	0	0	0	0	0	members/head_char_haijun2.png	topmembers/tophead_char_haijun2.png	person/poster_char_haijun2.png	none	none	battleperson/poster_battle_haijun2.png	fightNormalAttack.mp3	0
26075	海军	2	1	0	77	8	6	3	5	0	0	0	0	0	0	0	0	members/head_char_haijun2.png	topmembers/tophead_char_haijun2.png	person/poster_char_haijun2.png	none	none	battleperson/poster_battle_haijun2.png	fightNormalAttack.mp3	0
26076	海军	2	1	0	77	8	6	3	5	0	0	0	0	0	0	0	0	members/head_char_haijun2.png	topmembers/tophead_char_haijun2.png	person/poster_char_haijun2.png	none	none	battleperson/poster_battle_haijun2.png	fightNormalAttack.mp3	0
26077	海军	2	1	0	77	8	6	3	5	0	0	0	0	0	0	0	0	members/head_char_haijun2.png	topmembers/tophead_char_haijun2.png	person/poster_char_haijun2.png	none	none	battleperson/poster_battle_haijun2.png	fightNormalAttack.mp3	0
26078	海军	2	1	0	77	8	6	3	5	0	0	0	0	0	0	0	0	members/head_char_haijun2.png	topmembers/tophead_char_haijun2.png	person/poster_char_haijun2.png	none	none	battleperson/poster_battle_haijun2.png	fightNormalAttack.mp3	0
26081	N维尔戈	1	1	0	77	8	6	3	5	0	0	0	0	0	0	0	0	members/head_char_weierge.png	topmembers/tophead_char_weierge.png	person/poster_char_weierge.png	none	none	battleperson/poster_battle_weierge.png	sound/man05.mp3	0
26082	海军	2	1	0	77	8	6	3	5	0	0	0	0	0	0	0	0	members/head_char_haijun2.png	topmembers/tophead_char_haijun2.png	person/poster_char_haijun2.png	none	none	battleperson/poster_battle_haijun2.png	fightNormalAttack.mp3	0
26083	海军	2	1	0	77	8	6	3	5	0	0	0	0	0	0	0	0	members/head_char_haijun2.png	topmembers/tophead_char_haijun2.png	person/poster_char_haijun2.png	none	none	battleperson/poster_battle_haijun2.png	fightNormalAttack.mp3	0
26084	海军	2	1	0	77	8	6	3	5	0	0	0	0	0	0	0	0	members/head_char_haijun2.png	topmembers/tophead_char_haijun2.png	person/poster_char_haijun2.png	none	none	battleperson/poster_battle_haijun2.png	fightNormalAttack.mp3	0
26085	海军	2	1	0	77	8	6	3	5	0	0	0	0	0	0	0	0	members/head_char_haijun2.png	topmembers/tophead_char_haijun2.png	person/poster_char_haijun2.png	none	none	battleperson/poster_battle_haijun2.png	fightNormalAttack.mp3	0
26086	海军	2	1	0	77	8	6	3	5	0	0	0	0	0	0	0	0	members/head_char_haijun2.png	topmembers/tophead_char_haijun2.png	person/poster_char_haijun2.png	none	none	battleperson/poster_battle_haijun2.png	fightNormalAttack.mp3	0
26087	海军	2	1	0	77	8	6	3	5	0	0	0	0	0	0	0	0	members/head_char_haijun2.png	topmembers/tophead_char_haijun2.png	person/poster_char_haijun2.png	none	none	battleperson/poster_battle_haijun2.png	fightNormalAttack.mp3	0
26088	海军	2	1	0	77	8	6	3	5	0	0	0	0	0	0	0	0	members/head_char_haijun2.png	topmembers/tophead_char_haijun2.png	person/poster_char_haijun2.png	none	none	battleperson/poster_battle_haijun2.png	fightNormalAttack.mp3	0
26091	海贼	2	1	0	77	8	6	3	5	0	0	0	0	0	0	0	0	members/head_char_yuzushou.png	topmembers/tophead_char_yuzushou.png	person/poster_char_yuzushou.png	none	none	battleperson/poster_battle_yuzushou.png	fightNormalAttack.mp3	0
26092	海贼	2	1	0	77	8	6	3	5	0	0	0	0	0	0	0	0	members/head_char_yuzushou.png	topmembers/tophead_char_yuzushou.png	person/poster_char_yuzushou.png	none	none	battleperson/poster_battle_yuzushou.png	fightNormalAttack.mp3	0
26093	海贼	2	1	0	77	8	6	3	5	0	0	0	0	0	0	0	0	members/head_char_yuzushou.png	topmembers/tophead_char_yuzushou.png	person/poster_char_yuzushou.png	none	none	battleperson/poster_battle_yuzushou.png	fightNormalAttack.mp3	0
26094	海贼	2	1	0	77	8	6	3	5	0	0	0	0	0	0	0	0	members/head_char_yuzushou.png	topmembers/tophead_char_yuzushou.png	person/poster_char_yuzushou.png	none	none	battleperson/poster_battle_yuzushou.png	fightNormalAttack.mp3	0
26095	海贼	2	1	0	77	8	6	3	5	0	0	0	0	0	0	0	0	members/head_char_yuzushou.png	topmembers/tophead_char_yuzushou.png	person/poster_char_yuzushou.png	none	none	battleperson/poster_battle_yuzushou.png	fightNormalAttack.mp3	0
26096	海贼	2	1	0	77	8	6	3	5	0	0	0	0	0	0	0	0	members/head_char_yuzushou.png	topmembers/tophead_char_yuzushou.png	person/poster_char_yuzushou.png	none	none	battleperson/poster_battle_yuzushou.png	fightNormalAttack.mp3	0
26097	海贼	2	1	0	77	8	6	3	5	0	0	0	0	0	0	0	0	members/head_char_yuzushou.png	topmembers/tophead_char_yuzushou.png	person/poster_char_yuzushou.png	none	none	battleperson/poster_battle_yuzushou.png	fightNormalAttack.mp3	0
26098	海贼	2	1	0	77	8	6	3	5	0	0	0	0	0	0	0	0	members/head_char_yuzushou.png	topmembers/tophead_char_yuzushou.png	person/poster_char_yuzushou.png	none	none	battleperson/poster_battle_yuzushou.png	fightNormalAttack.mp3	0
26101	巨型小朋友	2	1	0	77	8	6	3	5	0	0	0	0	0	0	0	0	members/head_char_jurenxiaohai2.png	topmembers/tophead_char_jurenxiaohai2.png	person/poster_char_jurenxiaohai2.png	none	none	battleperson/poster_battle_jurenxiaohai2.png	fightNormalAttack.mp3	0
26102	巨型小朋友	2	1	0	77	8	6	3	5	0	0	0	0	0	0	0	0	members/head_char_jurenxiaohai2.png	topmembers/tophead_char_jurenxiaohai2.png	person/poster_char_jurenxiaohai2.png	none	none	battleperson/poster_battle_jurenxiaohai2.png	fightNormalAttack.mp3	0
26103	巨型小朋友	2	1	0	77	8	6	3	5	0	0	0	0	0	0	0	0	members/head_char_jurenxiaohai2.png	topmembers/tophead_char_jurenxiaohai2.png	person/poster_char_jurenxiaohai2.png	none	none	battleperson/poster_battle_jurenxiaohai2.png	fightNormalAttack.mp3	0
26104	巨型小朋友	2	1	0	77	8	6	3	5	0	0	0	0	0	0	0	0	members/head_char_jurenxiaohai2.png	topmembers/tophead_char_jurenxiaohai2.png	person/poster_char_jurenxiaohai2.png	none	none	battleperson/poster_battle_jurenxiaohai2.png	fightNormalAttack.mp3	0
26105	巨型小朋友	2	1	0	77	8	6	3	5	0	0	0	0	0	0	0	0	members/head_char_jurenxiaohai2.png	topmembers/tophead_char_jurenxiaohai2.png	person/poster_char_jurenxiaohai2.png	none	none	battleperson/poster_battle_jurenxiaohai2.png	fightNormalAttack.mp3	0
26106	巨型小朋友	2	1	0	77	8	6	3	5	0	0	0	0	0	0	0	0	members/head_char_jurenxiaohai2.png	topmembers/tophead_char_jurenxiaohai2.png	person/poster_char_jurenxiaohai2.png	none	none	battleperson/poster_battle_jurenxiaohai2.png	fightNormalAttack.mp3	0
26107	巨型小朋友	2	1	0	77	8	6	3	5	0	0	0	0	0	0	0	0	members/head_char_jurenxiaohai2.png	topmembers/tophead_char_jurenxiaohai2.png	person/poster_char_jurenxiaohai2.png	none	none	battleperson/poster_battle_jurenxiaohai2.png	fightNormalAttack.mp3	0
26108	巨型小朋友	2	1	0	77	8	6	3	5	0	0	0	0	0	0	0	0	members/head_char_jurenxiaohai2.png	topmembers/tophead_char_jurenxiaohai2.png	person/poster_char_jurenxiaohai2.png	none	none	battleperson/poster_battle_jurenxiaohai2.png	fightNormalAttack.mp3	0
26111	N莫奈	2	1	0	77	8	6	3	5	0	0	0	0	0	0	0	0	members/head_char_monai.png	topmembers/tophead_char_monai.png	person/poster_char_monai.png	none	none	battleperson/poster_battle_monai.png	sound/girl04.mp3	0
26112	海贼	2	1	0	77	8	6	3	5	0	0	0	0	0	0	0	0	members/head_char_yuzushou.png	topmembers/tophead_char_yuzushou.png	person/poster_char_yuzushou.png	none	none	battleperson/poster_battle_yuzushou.png	fightNormalAttack.mp3	0
26113	海贼	2	1	0	77	8	6	3	5	0	0	0	0	0	0	0	0	members/head_char_yuzushou.png	topmembers/tophead_char_yuzushou.png	person/poster_char_yuzushou.png	none	none	battleperson/poster_battle_yuzushou.png	fightNormalAttack.mp3	0
26114	海贼	2	1	0	77	8	6	3	5	0	0	0	0	0	0	0	0	members/head_char_yuzushou.png	topmembers/tophead_char_yuzushou.png	person/poster_char_yuzushou.png	none	none	battleperson/poster_battle_yuzushou.png	fightNormalAttack.mp3	0
26115	海贼	2	1	0	77	8	6	3	5	0	0	0	0	0	0	0	0	members/head_char_yuzushou.png	topmembers/tophead_char_yuzushou.png	person/poster_char_yuzushou.png	none	none	battleperson/poster_battle_yuzushou.png	fightNormalAttack.mp3	0
26116	海贼	2	1	0	77	8	6	3	5	0	0	0	0	0	0	0	0	members/head_char_yuzushou.png	topmembers/tophead_char_yuzushou.png	person/poster_char_yuzushou.png	none	none	battleperson/poster_battle_yuzushou.png	fightNormalAttack.mp3	0
26117	海贼	2	1	0	77	8	6	3	5	0	0	0	0	0	0	0	0	members/head_char_yuzushou.png	topmembers/tophead_char_yuzushou.png	person/poster_char_yuzushou.png	none	none	battleperson/poster_battle_yuzushou.png	fightNormalAttack.mp3	0
26118	海贼	2	1	0	77	8	6	3	5	0	0	0	0	0	0	0	0	members/head_char_yuzushou.png	topmembers/tophead_char_yuzushou.png	person/poster_char_yuzushou.png	none	none	battleperson/poster_battle_yuzushou.png	fightNormalAttack.mp3	0
26121	海贼精英	2	1	0	38	8	6	3	5	0	0	0	0	0	0	0	0	members/head_char_haidao4.png	topmembers/tophead_char_haidao4.png	person/poster_char_haidao4.png	none	none	battleperson/poster_battle_haidao4.png	fightNormalAttack.mp3	0
26122	海贼精英	2	1	0	77	8	6	3	5	0	0	0	0	0	0	0	0	members/head_char_haidao4.png	topmembers/tophead_char_haidao4.png	person/poster_char_haidao4.png	none	none	battleperson/poster_battle_haidao4.png	fightNormalAttack.mp3	0
26123	海贼精英	2	1	0	77	8	6	3	5	0	0	0	0	0	0	0	0	members/head_char_haidao4.png	topmembers/tophead_char_haidao4.png	person/poster_char_haidao4.png	none	none	battleperson/poster_battle_haidao4.png	fightNormalAttack.mp3	0
26124	海贼精英	2	1	0	77	8	6	3	5	0	0	0	0	0	0	0	0	members/head_char_haidao4.png	topmembers/tophead_char_haidao4.png	person/poster_char_haidao4.png	none	none	battleperson/poster_battle_haidao4.png	fightNormalAttack.mp3	0
26125	海贼精英	2	1	0	77	8	6	3	5	0	0	0	0	0	0	0	0	members/head_char_haidao4.png	topmembers/tophead_char_haidao4.png	person/poster_char_haidao4.png	none	none	battleperson/poster_battle_haidao4.png	fightNormalAttack.mp3	0
26126	海贼精英	2	1	0	77	8	6	3	5	0	0	0	0	0	0	0	0	members/head_char_haidao4.png	topmembers/tophead_char_haidao4.png	person/poster_char_haidao4.png	none	none	battleperson/poster_battle_haidao4.png	fightNormalAttack.mp3	0
26127	海贼精英	2	1	0	77	8	6	3	5	0	0	0	0	0	0	0	0	members/head_char_haidao4.png	topmembers/tophead_char_haidao4.png	person/poster_char_haidao4.png	none	none	battleperson/poster_battle_haidao4.png	fightNormalAttack.mp3	0
26128	海贼精英	2	1	0	77	8	6	3	5	0	0	0	0	0	0	0	0	members/head_char_haidao4.png	topmembers/tophead_char_haidao4.png	person/poster_char_haidao4.png	none	none	battleperson/poster_battle_haidao4.png	fightNormalAttack.mp3	0
26131	N凯撒	2	1	0	15	8	6	3	5	0	0	0	0	0	0	0	0	members/head_char_kaisa.png	topmembers/tophead_char_kaisa.png	person/poster_char_kaisa.png	none	none	battleperson/poster_battle_kaisa.png	sound/man05.mp3	0
26132	海贼精英	2	1	0	77	8	6	3	5	0	0	0	0	0	0	0	0	members/head_char_haidao4.png	topmembers/tophead_char_haidao4.png	person/poster_char_haidao4.png	none	none	battleperson/poster_battle_haidao4.png	fightNormalAttack.mp3	0
26133	海贼精英	2	1	0	77	8	6	3	5	0	0	0	0	0	0	0	0	members/head_char_haidao4.png	topmembers/tophead_char_haidao4.png	person/poster_char_haidao4.png	none	none	battleperson/poster_battle_haidao4.png	fightNormalAttack.mp3	0
26134	海贼精英	2	1	0	77	8	6	3	5	0	0	0	0	0	0	0	0	members/head_char_haidao4.png	topmembers/tophead_char_haidao4.png	person/poster_char_haidao4.png	none	none	battleperson/poster_battle_haidao4.png	fightNormalAttack.mp3	0
26135	海贼精英	2	1	0	77	8	6	3	5	0	0	0	0	0	0	0	0	members/head_char_haidao4.png	topmembers/tophead_char_haidao4.png	person/poster_char_haidao4.png	none	none	battleperson/poster_battle_haidao4.png	fightNormalAttack.mp3	0
26136	海贼精英	2	1	0	77	8	6	3	5	0	0	0	0	0	0	0	0	members/head_char_haidao4.png	topmembers/tophead_char_haidao4.png	person/poster_char_haidao4.png	none	none	battleperson/poster_battle_haidao4.png	fightNormalAttack.mp3	0
26137	海贼精英	2	1	0	77	8	6	3	5	0	0	0	0	0	0	0	0	members/head_char_haidao4.png	topmembers/tophead_char_haidao4.png	person/poster_char_haidao4.png	none	none	battleperson/poster_battle_haidao4.png	fightNormalAttack.mp3	0
26138	海贼精英	2	1	0	77	8	6	3	5	0	0	0	0	0	0	0	0	members/head_char_haidao4.png	topmembers/tophead_char_haidao4.png	person/poster_char_haidao4.png	none	none	battleperson/poster_battle_haidao4.png	fightNormalAttack.mp3	0
26141	N维尔戈	1	1	0	77	8	6	3	5	0	0	0	0	0	0	0	0	members/head_char_weierge.png	topmembers/tophead_char_weierge.png	person/poster_char_weierge.png	none	none	battleperson/poster_battle_weierge.png	sound/man05.mp3	0
26142	海军	2	1	0	77	8	6	3	5	0	0	0	0	0	0	0	0	members/head_char_haijun2.png	topmembers/tophead_char_haijun2.png	person/poster_char_haijun2.png	none	none	battleperson/poster_battle_haijun2.png	fightNormalAttack.mp3	0
26143	海军	2	1	0	77	8	6	3	5	0	0	0	0	0	0	0	0	members/head_char_haijun2.png	topmembers/tophead_char_haijun2.png	person/poster_char_haijun2.png	none	none	battleperson/poster_battle_haijun2.png	fightNormalAttack.mp3	0
26144	海军	2	1	0	77	8	6	3	5	0	0	0	0	0	0	0	0	members/head_char_haijun2.png	topmembers/tophead_char_haijun2.png	person/poster_char_haijun2.png	none	none	battleperson/poster_battle_haijun2.png	fightNormalAttack.mp3	0
26145	海军	2	1	0	77	8	6	3	5	0	0	0	0	0	0	0	0	members/head_char_haijun2.png	topmembers/tophead_char_haijun2.png	person/poster_char_haijun2.png	none	none	battleperson/poster_battle_haijun2.png	fightNormalAttack.mp3	0
26146	海军	2	1	0	77	8	6	3	5	0	0	0	0	0	0	0	0	members/head_char_haijun2.png	topmembers/tophead_char_haijun2.png	person/poster_char_haijun2.png	none	none	battleperson/poster_battle_haijun2.png	fightNormalAttack.mp3	0
26147	海军	2	1	0	77	8	6	3	5	0	0	0	0	0	0	0	0	members/head_char_haijun2.png	topmembers/tophead_char_haijun2.png	person/poster_char_haijun2.png	none	none	battleperson/poster_battle_haijun2.png	fightNormalAttack.mp3	0
26148	海军	2	1	0	77	8	6	3	5	0	0	0	0	0	0	0	0	members/head_char_haijun2.png	topmembers/tophead_char_haijun2.png	person/poster_char_haijun2.png	none	none	battleperson/poster_battle_haijun2.png	fightNormalAttack.mp3	0
26151	N凯撒	2	1	0	13	8	6	3	5	0	0	0	0	0	0	0	0	members/head_char_kaisa.png	topmembers/tophead_char_kaisa.png	person/poster_char_kaisa.png	none	none	battleperson/poster_battle_kaisa.png	sound/man05.mp3	0
26152	N莫奈	2	1	0	77	8	6	3	5	0	0	0	0	0	0	0	0	members/head_char_monai.png	topmembers/tophead_char_monai.png	person/poster_char_monai.png	none	none	battleperson/poster_battle_monai.png	sound/girl04.mp3	0
26153	海贼精英	2	1	0	77	8	6	3	5	0	0	0	0	0	0	0	0	members/head_char_haidao4.png	topmembers/tophead_char_haidao4.png	person/poster_char_haidao4.png	none	none	battleperson/poster_battle_haidao4.png	fightNormalAttack.mp3	0
26154	海贼精英	2	1	0	77	8	6	3	5	0	0	0	0	0	0	0	0	members/head_char_haidao4.png	topmembers/tophead_char_haidao4.png	person/poster_char_haidao4.png	none	none	battleperson/poster_battle_haidao4.png	fightNormalAttack.mp3	0
26155	海贼精英	2	1	0	77	8	6	3	5	0	0	0	0	0	0	0	0	members/head_char_haidao4.png	topmembers/tophead_char_haidao4.png	person/poster_char_haidao4.png	none	none	battleperson/poster_battle_haidao4.png	fightNormalAttack.mp3	0
26156	海贼精英	2	1	0	77	8	6	3	5	0	0	0	0	0	0	0	0	members/head_char_haidao4.png	topmembers/tophead_char_haidao4.png	person/poster_char_haidao4.png	none	none	battleperson/poster_battle_haidao4.png	fightNormalAttack.mp3	0
26157	海贼精英	2	1	0	77	8	6	3	5	0	0	0	0	0	0	0	0	members/head_char_haidao4.png	topmembers/tophead_char_haidao4.png	person/poster_char_haidao4.png	none	none	battleperson/poster_battle_haidao4.png	fightNormalAttack.mp3	0
26158	海贼精英	2	1	0	77	8	6	3	5	0	0	0	0	0	0	0	0	members/head_char_haidao4.png	topmembers/tophead_char_haidao4.png	person/poster_char_haidao4.png	none	none	battleperson/poster_battle_haidao4.png	fightNormalAttack.mp3	0
26161	NBABY5	2	1	0	36	8	6	3	5	0	0	0	0	0	0	0	0	members/head_char_baby5.png	topmembers/tophead_char_baby5.png	person/poster_char_baby5.png	none	none	battleperson/poster_battle_baby5.png	sound/girl04.mp3	0
26162	N巴法罗	2	1	0	33	8	6	3	5	0	0	0	0	0	0	0	0	members/head_char_bafaluo.png	topmembers/tophead_char_bafaluo.png	person/poster_char_bafaluo.png	none	none	battleperson/poster_battle_bafaluo.png	sound/man04.mp3	0
26163	海贼精英	2	1	0	77	8	6	3	5	0	0	0	0	0	0	0	0	members/head_char_haidao4.png	topmembers/tophead_char_haidao4.png	person/poster_char_haidao4.png	none	none	battleperson/poster_battle_haidao4.png	fightNormalAttack.mp3	0
26164	海贼精英	2	1	0	69	8	6	3	5	0	0	0	0	0	0	0	0	members/head_char_haidao4.png	topmembers/tophead_char_haidao4.png	person/poster_char_haidao4.png	none	none	battleperson/poster_battle_haidao4.png	fightNormalAttack.mp3	0
26165	海贼精英	2	1	0	64	8	6	3	5	0	0	0	0	0	0	0	0	members/head_char_haidao4.png	topmembers/tophead_char_haidao4.png	person/poster_char_haidao4.png	none	none	battleperson/poster_battle_haidao4.png	fightNormalAttack.mp3	0
26166	海贼精英	2	1	0	76	8	6	3	5	0	0	0	0	0	0	0	0	members/head_char_haidao4.png	topmembers/tophead_char_haidao4.png	person/poster_char_haidao4.png	none	none	battleperson/poster_battle_haidao4.png	fightNormalAttack.mp3	0
26167	海贼精英	2	1	0	69	8	6	3	5	0	0	0	0	0	0	0	0	members/head_char_haidao4.png	topmembers/tophead_char_haidao4.png	person/poster_char_haidao4.png	none	none	battleperson/poster_battle_haidao4.png	fightNormalAttack.mp3	0
26168	海贼精英	2	1	0	69	8	6	3	5	0	0	0	0	0	0	0	0	members/head_char_haidao4.png	topmembers/tophead_char_haidao4.png	person/poster_char_haidao4.png	none	none	battleperson/poster_battle_haidao4.png	fightNormalAttack.mp3	0
